OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape_Length,Shape_Area
3637,1955,CA,USF,KNF,EAST FK. ACCESS,00000000,1955-09-04,,9,,,729.2473145,,1,00000127,8339.477775,2951159.192
3638,1955,CA,USF,KNF,RICHARDSON,00000000,1955-08-13,,9,,,472.955658,,1,00000122,7328.32134,1913983.64
3639,2005,CA,USF,INF,MCGEE,00000000,2005-07-03,2005-07-13,7,,30,34.12565231,6,1,00000012,2250.02988,138101.6165
3640,2005,CA,USF,INF,BEACH,00000000,2005-07-20,2005-07-20,1,,40,45.31910706,6,1,00000016,1694.379883,183399.9179
3641,2005,CA,USF,MDF,BSFMU 2,00000000,2005-08-05,2005-08-11,1,,10,11.96217442,6,1,00000012,1150.402002,48409.20142
3642,2005,CA,USF,MDF,BUCK,00000000,2005-08-08,2005-08-10,2,,204,204.4055634,1,1,00000016,5845.64491,827199.9874
3643,2005,CA,USF,MDF,COUGAR,00000000,2005-08-05,2005-08-25,9,,104,114.8449402,1,1,00000014,6776.840587,464760.9893
3644,2005,CA,USF,PNF,BELL,00000000,2005-09-22,2005-09-22,6,,35,30.99304581,1,1,00000059,1739.542215,125424.4045
3645,2005,CA,USF,PNF,NUGGET,00000000,2005-03-15,2005-03-16,5,,18,17.67499161,1,1,00000002,1171.880892,71528.15032
3646,1911,CA,USF,LPF, ,00000000,,,14,,,484.7865906,,1,00000204,5661.466344,1961861.694
3647,1911,CA,USF,BDF, ,00000000,,,14,,,355.7511597,,1,00000000,4401.884924,1439673.896
3648,1911,CA,USF,LPF, ,00000000,,,14,,,3215.149658,,1,00000201,15674.09963,13011248.79
3649,1911,CA,USF,LPF, ,00000000,,,14,,,3374.427246,,1,00000203,24400.78521,13655822.26
3650,1911,CA,USF,CNF, ,00000000,,,9,,,7307.470215,,1,00000031,62367.80826,29572282.36
3651,1911,CA,USF,CNF, ,00000000,,,14,,,480.2918091,,1,00000029,5705.771405,1943672.007
3652,1911,CA,USF,CNF, ,00000000,,,1,,,1057.779785,,1,00000012,10242.60089,4280683.112
3653,1911,CA,USF,CNF, ,00000000,,,9,,,3000.390381,,1,00000016,21135.3913,12142149.53
3654,1911,CA,USF,CNF, ,00000000,,,9,,,45.94408798,,1,00000017,1788.787294,185929.1347
3655,1911,CA,USF,CNF, ,00000000,,,9,,,577.0340576,,1,00000025,11389.36635,2335173.952
3656,1911,CA,USF,CNF, ,00000000,,,9,,,51.57967377,,1,00000019,2162.419653,208735.5405
3657,1911,CA,USF,CNF, ,00000000,,,9,,,289.7922974,,1,00000024,8632.451358,1172747.787
3658,1911,CA,USF,CNF, ,00000000,,,9,,,98.130867,,1,00000023,2717.364752,397121.5296
3659,1911,CA,USF,BDF, ,00000000,,,14,,,7249.509277,,1,00000000,23190.63782,29337722.47
3660,1911,CA,USF,BDF, ,00000000,,,14,,,858.5613403,,1,00000000,8800.484409,3474474.431
3661,1911,CA,USF,BDF, ,00000000,,,14,,,112.8745956,,1,00000000,2776.031402,456787.2962
3662,1911,CA,USF,BDF, ,00000000,,,14,,,34.53498459,,1,00000000,1462.145455,139758.1267
3663,1911,CA,USF,BDF, ,00000000,,,14,,,13.18057537,,1,00000000,858.1475949,53339.8949
3664,1911,CA,USF,BDF, ,00000000,,,14,,,11.84714699,,1,00000000,811.2073754,47943.70241
3665,1911,CA,USF,BDF, ,00000000,,,14,,,9.714993477,,1,00000000,741.0557024,39315.18183
3666,1911,CA,USF,BDF, ,00000000,,,14,,,11.29133797,,1,00000000,818.1589157,45694.42523
3667,1911,CA,USF,TNF, ,00000000,,,14, ,,379.8261414,,1,00000005,7733.920708,1537101.806
3668,1929,CA,USF,PNF, ,00000000,,,14,,,539.8998413,,1,00000001,6185.641728,2184897.254
3669,1929,CA,USF,PNF, ,00000000,,,14,,,654.0085449,,1,00000003,6944.865074,2646678.566
3670,1929,CA,USF,PNF, ,00000000,,,14,,,1945.491089,,1,00000002,14823.85553,7873122.935
3671,1929,CA,USF,PNF, ,00000000,,,14,,,162.3986359,,1,00000004,3501.658785,657203.9723
3672,1933,CA,USF,LPF, ,00000000,,,9,,,7429.240723,,1,00000010,24543.83444,30065071.06
3673,1933,CA,USF,LPF, ,00000000,,,9,,,7900.916992,,1,00000018,39111.32186,31973876.87
3674,1933,CA,USF,LPF, ,00000000,,,9,,,944.6881714,,1,00000001,16032.38799,3823017.449
3675,1964,CA,USF,CNF, ,00000000,,,9,,,167.5110626,,1,00000025,3882.897272,677893.2456
3676,1964,CA,USF,BDF,PINNACLES,00000000,1964-08-01,,14,,,361.8211365,,1,00000000,5094.759908,1464238.187
3677,1964,CA,USF,BDF,BURRO,00000000,1964-08-01,,14,,,214.5022583,,1,00000000,5806.393251,868059.858
3678,1964,CA,CDF,BDU,ETIWANDA,00000000,1964-02-02,,14,,,423.575531,,1,00000040,9364.649454,1714149.327
3679,1964,CA,CDF,BDU,COZY DELL,00000000,1964-07-21,,14,,,19218.10938,,1,00000231,83713.06985,77772932.68
3680,1970,CA,CCO,LAC,COLIMA FIRE,00319099,1970-09-28,,14,,,323.1080933,,1,00001102,8026.749584,1307572.081
3681,1970,CA,CCO,LAC, ,00000000,1970-05-15,,14,,,15.73852062,,1,00000000,1038.848074,63691.53161
3682,1970,CA,CCO,LAC, ,00000000,1970-09-27,,14,,,63.69416046,,1,00000000,2850.566688,257761.1215
3683,1970,CA,CCO,LAC, ,00000000,1970-08-01,,14,,,1.082558274,,1,00000000,279.2877329,4380.958034
3684,1970,CA,CCO,LAC, ,00000000,1970-09-17,,14,,,46.87164307,,1,00000000,1923.873023,189682.813
3685,1960,CA,CCO,LAC, ,00000000,1960-09-20,,14,,,18.82673836,,1,00000000,1362.679854,76189.109
3686,1960,CA,CCO,LAC, ,00000000,1960-06-30,,14,,,248.8541412,,1,00000000,5188.361368,1007076.979
3687,1960,CA,CCO,LAC, ,00000000,1960-07-20,,14,,,849.4954224,,1,00000000,10095.08377,3437786.025
3688,1960,CA,CCO,LAC, ,00000000,1960-07-19,,14,,,28393.29102,,1,00000000,68858.85915,114903574.7
3689,1960,CA,CCO,LAC, ,00000000,1960-07-27,,14,,,501.4375305,,1,00000000,8065.67914,2029245.735
3690,1976,CA,USF,BDF, ,00000000,,,14,,,25.48778725,,1,00000000,1198.769694,103145.419
3691,1976,CA,USF,BDF,COYOTE,00000000,1976-07-08,1976-07-12,7,,5143,5520.436035,8,1,00000095,24241.48747,22340411.95
3692,1948,CA,USF,BDF, ,00000000,,,14,,,227.7719574,,1,00000000,5214.808094,921760.3791
3693,1948,CA,USF,BDF, ,00000000,,,14,,,281.95224,,1,00000000,6295.098162,1141020.274
3694,1948,CA,USF,SHF, ,00000000,,,14,,,100.6631775,,1,00000040,2623.653878,407369.4274
3695,1948,CA,USF,SHF, ,00000000,,,9,,,40.68549347,,1,00000023,2084.993498,164648.3571
3696,1948,CA,USF,PNF, ,00000000,,,9,,,335.2997742,,1,00000033,6049.869119,1356910.057
3697,1948,CA,USF,SNF, ,00000000,,,9,,,200.6590118,,1,00000001,4193.850881,812038.1882
3698,1948,CA,USF,SQF, ,00000000,,,9,,,24.08343315,,1,00000040,1331.798912,97462.19929
3699,1948,CA,USF,SQF, ,00000000,,,9,,,28.14365578,,1,00000041,2163.219521,113893.332
3700,1948,CA,USF,SQF, ,00000000,,,9,,,323.5071716,,1,00000027,6548.198597,1309187.045
3701,1948,CA,USF,SQF, ,00000000,,,9,,,15.0649662,,1,00000043,946.3108159,60965.75368
3702,1948,CA,USF,SQF, ,00000000,,,9,,,3.533194542,,1,00000031,520.7172305,14298.33078
3703,1910,CA,USF,TNF, ,00000000,,,14, ,,2851.977539,,1,00000012,17751.1044,11541543.71
3704,1910,CA,USF,TNF, ,00000000,,,14, ,,485.04422,,1,00000018,5612.378375,1962904.33
3705,1949,CA,CCO,LAC, ,00000000,1949-09-11,,14,,,17.78775215,,1,00000000,1000.100084,71984.48166
3706,1949,CA,CCO,LAC, ,00000000,1949-06-21,,14,,,2.245866776,,1,00000000,430.5858267,9088.700861
3707,1949,CA,CCO,LAC,KATHERINE,00000000,1949-11-03,,14,,,142.2198181,,1,00000000,4346.744431,575543.1673
3708,1949,CA,CCO,LAC, ,00000000,1949-07-06,,14,,,13.8485384,,1,00000000,1238.3418,56043.04506
3709,1949,CA,CCO,VNC,SIMI HILLS,00000000,1949-10-31,,14,,,20578.54883,,1,00000000,55347.80764,83278429.16
3710,1934,CA,USF,KNF,EAST FORK #1,00000000,1934-08-11,,7,,,116.1235504,,1,00000074,3347.238621,469935.3287
3711,1934,CA,USF,KNF,DUTCH CREEK,00000000,1934-08-25,,1,,,22.23794174,,1,00000085,1177.24651,89993.75767
3712,1934,CA,USF,KNF,BUCKHORN CREEK,00000000,1934-08-26,,1,,,22.10127831,,1,00000087,1305.079263,89440.69819
3713,1934,CA,USF,KNF,NIGGER CREEK,00000000,1934-08-26,,1,,,50.16397095,,1,00000096,1963.977667,203006.3832
3714,1934,CA,USF,KNF,MILL CREEK #2,00000000,1934-08-26,,1,,,12.00729656,,1,00000112,991.0188047,48591.8055
3715,1934,CA,USF,KNF,PLEASANT LAKE,00000000,1934-08-26,,1,,,14.9607811,,1,00000115,965.291177,60544.13211
3716,1934,CA,USF,KNF,RED HILL #2,00000000,1934-08-27,,1,,,50.03441238,,1,00000125,1855.141506,202482.0903
3717,1934,CA,USF,KNF,NORTH FORK,00000000,1934-09-06,,7,,,80.96261597,,1,00000148,2584.603482,327644.0738
3718,1934,CA,USF,KNF,GARDNER PEAK #4,00000000,1934-08-26,,1,,,40.01564789,,1,00000149,1627.683749,161937.5782
3719,1934,CA,USF,KNF,OAK BOTTOM,00000000,1934-09-08,,4,,,266.4684143,,1,00000150,4567.648222,1078359.417
3720,1934,CA,USF,KNF,RUSSELL PEAK,00000000,1934-10-27,,5,,,20.01304817,,1,00000173,1124.070701,80989.93085
3721,1934,OR,USF,KNF,GREEK MILL,00000000,1934-07-25,,3,,,275.0337219,,1,00000059,4518.060248,1113021.964
3722,1935,CA,CCO,LAC,CREEK NO. 161,00000000,1935-10-18,,14,,,301.2886658,,1,00000000,5893.162386,1219272.015
3723,1935,CA,CCO,LAC,MALIBU FIRE,00000000,1935-10-23,,14,,,28195.44531,,1,00000000,133693.9934,114102920.1
3724,1935,CA,CCO,LAC,SLONE NO. 156,00000000,1935-10-25,,14,,,1005.90033,,1,00000000,12883.96521,4070734.206
3725,1935,CA,CCO,LAC, ,00000000,1935-07-30,,14,,,13.72398663,,1,00000000,1017.342695,55539.00383
3726,1935,CA,CCO,LAC,MINERAL WELLS CYN,00000000,1935-08-09,,14,,,62.83290482,,1,00000000,2643.193017,254275.7443
3727,1935,CA,CCO,LAC,EAGLE ROCK-44,00000000,1935-08-09,,14,,,97.89263916,,1,00000000,2420.502281,396157.4627
3728,1935,CA,CCO,LAC,KAGEL NO. 58,00000000,1935-10-23,,14,,,1903.795654,,1,00000000,25200.86125,7704387.819
3729,1951,CA,USF,LPF, ,00000000,,,14,,,81.21586609,,1,00000200,2218.414162,328668.9568
3730,1951,CA,CDF,SLU,BETHEL,00000000,1951-08-15,,9,,,18253.57031,,1,00000096,40438.91,73869578.95
3731,1951,CA,CDF,SLU,GODFREY GRADE,00000000,1951-06-01,,14,,,738.0217285,,1,00000039,10623.99501,2986667.873
3732,1951,CA,CDF,SLU,ROCKY CANYON,00000000,1951-08-19,,14,,,577.9993896,,1,00000098,9081.6494,2339080.44
3733,1951,CA,CDF,SLU,WILLIAMS,00000000,1951-08-13,,14,,,1104.581543,,1,00000095,10616.88611,4470082.926
3734,1951,CA,USF,LPF,BUCKMAN,00000000,1951-07-15,,9,,,4298.734375,,1,00000010,18721.09647,17396361.26
3735,1951,CA,USF,PNF, ,00000000,,,9,,,759.8757935,,1,00000090,8198.825712,3075108.349
3736,1951,CA,CCO,LAC,SCOTTY NO. 110,00000000,1951-06-01,,14,,,156.1809235,,1,00000000,4505.286873,632041.7741
3737,1951,CA,CCO,LAC,STRAWBERRY NO. 32,00000000,1951-06-02,,14,,,63.99962997,,1,00000000,2544.69427,258997.3086
3738,1951,CA,CCO,LAC,VICTORY NO. 30,00000000,1951-06-02,,14,,,114.9740601,,1,00000000,3292.828042,465283.5096
3739,1951,CA,CCO,LAC,CUNNINGHAM,00000000,1951-10-07,,14,,,243.0117798,,1,00000000,4209.130026,983433.787
3740,1951,CA,CCO,LAC, ,00000000,1951-08-13,,14,,,52.98386383,,1,00000000,2609.580959,214418.0833
3741,1951,CA,USF,SQF, ,00000000,,,1,,,42.88124084,,1,00000034,2134.929256,173534.2182
3742,1951,CA,USF,SQF, ,00000000,,,9,,,14.25075817,,1,00000039,1020.292694,57670.77091
3743,1951,CA,USF,SQF, ,00000000,,,9,,,41.12640762,,1,00000005,1798.753063,166432.6594
3744,1951,CA,USF,SQF, ,00000000,,,9,,,1226.629517,,1,00000030,11825.27973,4963993.666
3745,1951,CA,USF,SQF, ,00000000,,,9,,,367.5680847,,1,00000004,6065.838855,1487495.247
3746,1951,CA,USF,CNF, ,00000000,,,9,,,115.1671295,,1,00000034,3062.729342,466064.8356
3747,1951,CA,USF,CNF, ,00000000,,,9,,,246.4151764,,1,00000031,4894.925342,997206.8326
3748,1953,CA,CCO,LAC, ,00000000,1953-08-25,,14,,,239.6761932,,1,00000000,4470.318314,969935.1188
3749,1953,CA,CCO,LAC, ,00000000,1953-07-04,,14,,,245.454361,,1,00000000,4974.029909,993318.5414
3750,1953,CA,CCO,LAC, ,00000000,1953-07-04,,14,,,2.770340919,,1,00000000,494.0900922,11211.17239
3751,1953,CA,CCO,LAC, ,00000000,1953-07-03,,14,,,49.31296921,,1,00000000,1857.052925,199562.5105
3752,1953,CA,CCO,LAC, ,00000000,1953-07-10,,14,,,10.34838104,,1,00000000,905.4426285,41878.4116
3753,1953,CA,CCO,LAC, ,00000000,1953-09-10,,14,,,7.836999893,,1,00000000,842.7481697,31715.21306
3754,1953,CA,CCO,LAC, ,00000000,1953-10-15,,14,,,739.7205811,,1,00000000,7930.533737,2993543.039
3755,1953,CA,CCO,LAC, ,00000000,1953-09-06,,14,,,2249.370117,,1,00000000,16071.59299,9102877.871
3756,1953,CA,CCO,LAC, ,00000000,1953-05-03,,14,,,84.41409302,,1,00000000,2831.122751,341611.708
3757,1953,CA,CCO,LAC, ,00000000,1953-05-26,,14,,,0.836112678,,1,00000000,226.2644946,3383.627876
3758,1953,CA,CCO,LAC, ,00000000,1953-06-13,,14,,,15.26304054,,1,00000000,1109.135585,61767.33329
3759,1953,CA,CCO,LAC, ,00000000,1953-10-06,,14,,,15.24342632,,1,00000000,1137.27233,61687.95887
3760,1953,CA,CCO,LAC,FERNDELL FIRE,00000000,1953-05-24,,14,,,4.209498405,,1,00000000,727.0423887,17035.2362
3761,1953,CA,CCO,LAC,HOLLYRIDGE CYN DR,00000000,1953-02-09,,14,,,10.12534046,,1,00000000,842.5146617,40975.79715
3762,1953,CA,CCO,LAC, ,00000000,1953-06-25,,14,,,3.793629408,,1,00000000,477.9189145,15352.27322
3763,1953,CA,CCO,LAC, ,00000000,1953-08-06,,14,,,195.4932098,,1,00000000,3766.027708,791132.941
3764,1953,CA,CCO,LAC, ,00000000,1953-05-03,,14,,,94.92515564,,1,00000000,4233.995687,384148.4833
3765,1953,CA,CCO,LAC, ,00000000,1953-06-28,,14,,,33.7201004,,1,00000000,1870.107863,136460.3983
3766,1953,CA,CCO,LAC, ,00000000,1953-06-23,,14,,,20.10951042,,1,00000000,1861.374094,81380.29993
3767,1953,CA,CCO,LAC, ,00000000,1953-06-10,,14,,,28.48267937,,1,00000000,1591.280766,115265.3133
3768,1953,CA,CCO,LAC, ,00000000,1953-10-18,,14,,,9.323219299,,1,00000000,769.7799421,37729.73026
3769,1961,CA,CDF,NEU,GILLIS HILL,00000000,1961-09-13,,14,,,953.7424316,,1,00000278,9786.987465,3859658.706
3770,1948,CA,USF,TNF, ,00000000,,,9, ,,130.0023041,,1,00000045,3431.425596,526100.6434
3771,1961,CA,CDF,SNU,P.G.&E. #5,00000000,1961-09-03,,14,,,825.4302979,,1,00000211,7925.951333,3340397.916
3772,1961,CA,CDF,SCU,PARKER,00000000,1961-07-18,,14,,,224.4365082,,1,00000043,3497.535858,908262.3256
3773,1961,CA,CDF,LNU,PETERSON ESTATE,00000000,1961-09-05,,14,,,1807.395264,,1,00000028,12274.02647,7314269.016
3774,1961,CA,CDF,LNU,POPE VALLEY SERIES,00000000,1961-09-02,,14,,,1702.230225,,1,00000129,18044.62558,6888681.303
3775,1961,CA,CDF,HUU,POWELL,00000000,1961-10-05,,14,,,183.4229431,,1,00000155,3745.987849,742286.3203
3776,1961,CA,USF,BDF, ,00000000,,,14,,,33.56573105,,1,00000000,1531.732731,135835.6937
3777,1961,CA,CDF,BDU,ARRASTRE,00000000,1961-07-20,,14,,,638.8969116,,1,00000295,9110.370999,2585524.143
3778,1961,CA,CDF,BDU,GRASS,00000000,1961-07-10,,14,,,778.9662476,,1,00000273,10321.30254,3152364.544
3779,1961,CA,USF,ENF,ROCKBOUND,00000000,1961-06-25,,1,,,13.04780674,,1,00000057,1267.604772,52802.60146
3780,1961,CA,USF,ENF, ,00000000,,,9,,,174.769043,,1,00000161,4647.205184,707265.2329
3781,1961,CA,USF,SHF, ,00000000,,,14,,,257.3446655,,1,00000067,5052.790385,1041436.922
3782,1961,CA,CDF,SHU,BOWDISH,00000000,1961-09-03,,14,,,385.8424683,,1,00000000,4934.56294,1561449.082
3783,1961,CA,CDF,SHU,YANKEE GULCH,00000000,1961-10-03,,14,,,548.9807739,,1,00000000,11183.24195,2221646.32
3784,1961,CA,CDF,TGU,BIG ANTELOPE,00000000,1961-09-08,,14,,,46930.82813,,1,00000075,71596.37982,189922328.1
3785,1961,CA,CDF,TGU,PRICE #1,00000000,1961-08-08,,14,,,315.9664001,,1,00000058,5802.581788,1278670.627
3786,1961,CA,CDF,TGU,SOAP BUTTE,00000000,1961-09-08,,14,,,10632.75977,,1,00000075,31824.5488,43029251.12
3787,1961,CA,CDF,TGU,PRICE #2,00000000,1961-08-08,,14,,,702.5432739,,1,00000059,7379.41648,2843091.708
3788,1961,CA,CDF,TGU,SQUAW HOLLOW ROAD,00000000,1961-06-17,,14,,,710.81604,,1,00000022,7092.72575,2876570.388
3789,1976,CA,USF,BDF, ,00000000,,,14,,,16.47991371,,1,00000000,1049.002392,66691.84428
3790,1976,CA,USF,BDF, ,00000000,,,14,,,51.62394333,,1,00000000,1847.160883,208914.6878
3791,1976,CA,USF,BDF, ,00000000,,,14,,,10.37712193,,1,00000000,882.3254865,41994.72104
3792,1976,CA,USF,BDF, ,00000000,,,14,,,7.819020748,,1,00000000,736.8959254,31642.45489
3793,1976,CA,CDF,TGU,30 MILE BRIDGE,00000000,1976-09-11,,14,,,475.1080627,,1,00000165,6842.894185,1922694.058
3794,1976,CA,CDF,TGU,DURRER,00000000,1976-06-16,,14,,,2369.337891,,1,00000076,17416.75524,9588370.739
3795,1976,CA,CDF,TGU,UPPER SLAB,00000000,1976-06-14,,14,,,15292.57031,,1,00000074,43676.04477,61886837.52
3796,1976,CA,CDF,TGU,RADE,00000000,1976-07-26,,14,,,1394.592041,,1,00000090,9222.762405,5643713.898
3797,1976,CA,CDF,TGU,SKINNER MILL,00000000,1976-06-27,,9,,,89133.28125,,1,00000093,120100.3359,360709601.3
3798,1976,CA,USF,PNF, ,00000000,1976-10-21,,1,,,22.93582726,,1,00000217,1415.693444,92817.99728
3799,1976,CA,CDF,LMU,CABIN W.P.R.R. #2,00000000,1976-06-28,,14,,,632.3490601,,1,00000052,9228.088492,2559025.927
3800,1976,CA,CCO,LAC,BOUQUET FIRE,00319081,1976-01-27,,14,,,474.3303833,,1,00001146,7643.55358,1919546.994
3801,1940,CA,USF,TNF, ,00000000,,,9, ,,100.8482971,,1,00000001,2880.2656,408118.577
3802,1940,CA,USF,TNF, ,00000000,,,9, ,,54.03180695,,1,00000002,1812.394872,218658.9622
3803,1940,CA,USF,TNF, ,00000000,,,14, ,,403.0978699,,1,00000003,5584.451784,1631279.183
3804,1941,CA,USF,TNF, ,00000000,,,14, ,,204.1649475,,1,00000003,3527.907212,826226.2237
3805,1992,CA,USF,BDF, ,00000000,,,14,,,75.99450684,,1,00000000,2360.261639,307538.8718
3806,1992,CA,USF,BDF, ,00000000,,,14,,,590.392395,,1,00000000,8870.398353,2389233.152
3807,1992,CA,USF,BDF, ,00000000,,,14,,,212.7341766,,1,00000000,3921.851867,860904.669
3808,1992,CA,USF,BDF, ,00000000,,,14,,,188.1692505,,1,00000000,3975.257571,761493.9518
3809,1992,CA,USF,BDF, ,00000000,,,14,,,84.03496552,,1,00000000,2497.453044,340077.4507
3810,1992,CA,USF,BDF, ,00000000,,,14,,,286.8362427,,1,00000000,4361.905044,1160785.05
3811,1992,CA,USF,INF, ,00000000,,,1,,,247.8361969,,1,00005321,6785.336181,1002957.481
3812,1992,CA,USF,INF, ,00000000,,,1,,,139.1308899,,1,00005414,3534.535784,563042.7163
3813,1992,CA,CCO,LAC,LAKE FIRE,00921161,1992-08-16,,14,,,94.7507782,,1,00000042,3502.634816,383442.803
3814,1992,CA,CCO,LAC,DEVIL FIRE,00921016,1992-07-20,,14,,,1351.039551,,1,00000009,14859.9885,5467462.931
3815,1992,CA,CCO,LAC,BOUQUET FIRE,00921795,1992-11-11,,14,,,120.4540329,,1,00000055,3647.132587,487460.176
3816,1992,CA,CCO,LAC,HUNTSTOCK FIRE,00921323,1992-09-17,,14,,,40.18107605,,1,00000011,1745.454144,162607.0521
3817,1992,CA,CCO,LAC,MADD FIRE,00921323,1992-09-17,,14,,,71.64154053,,1,00000004,3143.730237,289923.0422
3818,1992,CA,CCO,LAC,VINEHILL FIRE,00921162,1992-08-16,,14,,,11.58986759,,1,00000019,910.5618707,46902.5318
3819,1992,CA,CCO,LAC,OCEAN FIRE,00928984,1992-06-28,,14,,,172.8256226,,1,00000000,7259.609318,699400.4539
3820,1992,CA,CCO,LAC,FARRALONE FIRE 46 AC,00000000,1992-08-15,,14,,,43.80577087,,1,00000000,1912.543932,177275.6584
3821,1992,CA,CCO,LAC,MULHOLLAND FIRE,00000000,1992-07-30,,14,,,39.42540741,,1,00000000,2339.710909,159548.9603
3822,1992,CA,CCO,LAC,REFINERY FIRE 28 AC,00000000,1992-09-09,,14,,,26.36558151,,1,00000000,1383.181662,106697.7239
3823,1992,CA,CCO,LAC,HOLLYRIDGE FIRE 8 AC,00000000,1992-07-05,,14,,,7.980134964,,1,00000000,733.2917226,32294.46089
3824,1992,CA,CCO,LAC,AVENUE 5,00000000,1992-08-14,,14,,,25.74032402,,1,00000000,1267.726508,104167.3964
3825,1961,CA,CDF,BTU,TABLE MOUNTAIN,00000000,1961-07-27,,14,,,286.6284485,,1,00000163,5479.288307,1159944.229
3826,1961,CA,CDF,LNU,W.W. HARRIS,00000000,1961-06-28,,14,,,669.404541,,1,00000005,7188.286955,2708983.962
3827,1961,CA,CDF,SCU,WESTERN PACIFIC RR #1,00000000,1961-06-14,,14,,,475.9858704,,1,00000004,6170.986675,1926246.441
3828,1961,CA,CDF,BTU,SKYWAY,00000000,1961-09-21,,14,,,638.2791748,,1,00000000,8998.08561,2583024.292
3829,1961,CA,CDF,SCU,AUSTRIAN GULCH,00000000,1961-07-18,,14,,,9071.4375,,1,00000083,29184.60256,36710806.71
3830,1961,CA,CDF,FKU,EUCALYPTUS RESORT,00000000,1961-07-18,,14,,,326.3757019,,1,00000063,5350.225025,1320795.575
3831,1961,CA,CDF,MVU,WILDCAT,00000000,1961-09-03,,14,,,1604.460205,,1,00000240,19270.4655,6493020.235
3832,1961,CA,CDF,RRU, ,00000000,,,14,,,969.7720337,,1,00000000,8641.734069,3924528.292
3833,1961,CA,CDF,RRU,DUCT,00000000,1961-08-16,,14,,,1038.680664,,1,00000308,13973.24005,4203391.73
3834,1961,CA,CCO,ORC,OUTSIDE ORIGIN #2,00000000,1961-01-19,,14,,,5019.126953,,1,00000010,22900.82111,20311685.26
3835,1961,CA,CCO,ORC,OUTSIDE ORIGIN #6,00000000,1961-09-05,,14,,,339.2274475,,1,00000109,7278.08619,1372804.784
3836,1961,CA,USF,BDF, ,00000000,,,14,,,201.4195557,,1,00000000,4284.230939,815116.004
3837,1961,CA,CCO,VNC,DONLON & FLETCHER,00000000,1961-01-15,,14,,,2426.481689,,1,00000000,12998.11499,9819623.277
3838,1961,CA,CDF,SLU,CUESTA,00000000,1961-07-06,,14,,,215.8056183,,1,00000106,5251.053042,873334.3572
3839,1961,CA,CDF,SLU,FRIIS,00000000,1961-10-03,,9,,,2279.897949,,1,00000008,21928.14001,9226419.191
3840,1961,CA,CDF,SLU,SUMMIT,00000000,1961-07-20,,14,,,514.3128052,,1,00000130,7287.307961,2081349.975
3841,1961,CA,CDF,BEU,HEINER,00000000,1961-07-09,,14,,,728.0925903,,1,00000023,8129.187331,2946486.189
3842,1961,CA,CDF,BEU,LYLES #2,00000000,1961-08-19,,14,,,1250.401001,,1,00000131,8690.57717,5060193.525
3843,1961,CA,CDF,FKU,WELDON,00000000,1961-08-06,,14,,,357.7609253,,1,00000081,5755.015321,1447807.108
3844,1961,CA,CDF,MVU,BARTA,00000000,1961-02-24,,14,,,855.4367065,,1,00000053,12615.95123,3461829.412
3845,1940,CA,USF,LNF, ,00000000,,,14,,,1245.089844,,1,00000134,9067.741953,5038699.83
3846,1940,CA,USF,LNF, ,00000000,,,9,,,239.1908417,,1,00000126,4928.075022,967970.9752
3847,1940,CA,USF,SQF, ,00000000,,,9,,,4012.081543,,1,00000032,18807.92728,16236317.79
3848,1940,CA,USF,SQF, ,00000000,,,9,,,322.973053,,1,00000013,4851.754956,1307025.588
3849,1940,CA,USF,SQF, ,00000000,,,9,,,331.0176697,,1,00000025,5030.641211,1339581.037
3850,1944,CA,USF,SRF,RED MOUNTAIN,00000000,1944-09-06,,5,,,746.8583984,,1,00400467,6170.710727,3022428.604
3851,1944,CA,USF,SRF,THREE FORKS,00000000,1944-09-09,,3,,,4.979049206,,1,00400471,503.8361724,20149.49647
3852,1944,CA,USF,SRF,HOBART,00000000,1944-10-13,,1,,,4.978947639,,1,00400472,503.8309921,20149.08642
3853,1944,CA,USF,SRF,WATERSPOUT,00000000,1944-10-16,,1,,,4.978956699,,1,00400473,503.8314785,20149.12222
3854,1944,CA,USF,SRF,WILLOW CREEK,00000000,1944-10-29,,5,,,3.485276937,,1,00400474,421.5361234,14104.41551
3855,1944,CA,USF,SRF,SHANNON BUTTE,00000000,1944-09-10,,5,,,62.46283722,,1,00400468,2194.340209,252778.1391
3856,1927,CA,USF,CNF, ,00000000,,,9,,,86.80932617,,1,00000082,2241.856984,351304.8926
3857,1927,CA,USF,CNF, ,00000000,,,9,,,570.3843994,,1,00000080,7454.371972,2308263.649
3858,1927,CA,USF,CNF, ,00000000,,,14,,,172.8395996,,1,00000077,3621.968209,699457.0434
3859,1927,CA,USF,BDF, ,00000000,,,14,,,62.78540802,,1,00000000,2241.097132,254083.5349
3860,1927,CA,USF,BDF, ,00000000,,,14,,,90.43443298,,1,00000000,2511.083029,365975.1528
3861,1927,CA,USF,BDF, ,00000000,,,14,,,937.6422729,,1,00000000,8319.230079,3794503.591
3862,1927,CA,USF,BDF, ,00000000,,,14,,,134.7937164,,1,00000000,3537.028864,545490.8413
3863,1927,CA,USF,BDF, ,00000000,,,14,,,9516.558594,,1,00000000,39026.28509,38512145.43
3864,1927,CA,USF,ENF, ,00000000,,,9,,,38.84733582,,1,00004P2_,1696.737771,157209.5867
