FID,OBJECTID,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape_Leng,Shape_Area,EXPECT_MAT,Year_rb,Fire_me_rb,Expect_m_1,Region_rb,DPA_rb,Ranger_uni,Ranger_u_1,Start_rb,Contained_,CDF_acres_,Other_acre,Total_acre,Veg_type_r,Cause_rb,Destroyed_,Incident_n,tiol_fores,County_rb,County2_rb,County3_rb,Fire_me2_r,DPA2_rb,Damaged_st,Firefighte,Civilian_f,Total_dama,YEAR1,WUI_area
216,10146,CA,CDF,SLU,COLONY,00004980,2003-07-16,2003-07-16,11, ,52,52.12519836,7,1,00000248,2197.968757,210943.231,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2003,3.07071
217,10147,CA,CDF,SLU,PARKHILL,00005133,2003-07-20,2003-07-22,10, ,1200,1196.849976,7,1,00000262,12613.24521,4843493.591,0,2003,PARKHILL, ,South,CDF,San Luis Obispo, ,7/20/2003,7/22/2003,1200,0,1200,GAB,Vehicle,18, , , , , , , , ,0,0,18,2003,593.89006
218,10152,CA,CDF,RRU,BARRANCA,00049644,2003-06-30,2003-07-01,14, ,300,259.7690125,8,1,00001051,5138.694489,1051246.579,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2003,99.42168
219,10155,CA,CDF,RRU,CANYON,00056869,2003-07-25,2003-07-29,14, ,4300,4302.100098,8,2,00001290,24757.59592,17409981.64,0,2003,CANYON, ,South,OTHER,Riverside, ,7/25/2003,7/27/2003,0,4336,4336,B,Arson,1, , , , , , , , ,0,0,1,2003,857.16365
220,10156,CA,CDF,RRU,LOCUST,00063401,2003-08-18,2003-08-22,14, ,1898,1898.780029,8,1,00001456,15799.91517,7684092.415,0,2003,LOCUST, ,South,CDF,Riverside, ,8/18/2003,8/20/2003,1898,0,1898,G,Equipment use,1, , , , , , , ,2,0,0,3,2003,493.02133
221,10159,CA,CDF,RRU,PASS,00081407,2003-10-21,2003-10-25,7, ,2387,2455.810059,8,1,00001895,21660.00161,9938292.714,0,2003,PASS, ,South,CDF,Riverside, ,10/21/2003,10/23/2003,2189,208,2397,B,Arson,3, , , , , , , ,4,0,0,7,2003,1199.92026
222,10160,CA,CDF,RRU,MOUNTAIN,00082809,2003-10-26,2003-11-08,14, ,10331,10331.40039,8,1,00001946,35600.48839,41809667.14,0,2003,MOUNTAIN, ,South,CDF,Riverside, ,10/26/2003,10/29/2003,10000,0,10000,GB,Equipment use,44, , , , , , , , ,0,0,44,2003,3373.22778
223,10162,CA,CDF,MVU,DEHESA,00004492,2003-06-30,2003-06-30,14, ,75,52.67770004,6,1,00000397,2882.97796,213179.0541,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2003,19.73174
224,10168,CA,CCO,VNC,KENEWA INCIDENT,00000000,2000-08-24,,14, ,0,80.02719879,0,1,00000000,2369.074398,323858.5984,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2000,80.0272
225,10193,CA,CDF,SCU,CROY,00004160,2002-09-23,,2, ,3007.4,3007.449951,0,1,00000000,23117.83682,12170701.78,0,2002,CROY, ,Coast,CDF,Santa Clara, ,9/23/2002,9/28/2002,3127,0,3127,B,Equipment use,34, , , , , , , ,4,0,0,38,2002,49.3418
226,10195,CA,USF,PNF,BISCUIT,00000000,2002-07-13,2002-11-08,1, ,499945,501082,8,1,00000003,403257.7355,2027806991,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2002,10.71308
227,10197,CA,USF,SRF,GO,00000000,2002-09-10,2002-09-10,9, ,25,17.35110092,8,1,00000047,1168.528423,70217.34283,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2002,10.81533
228,10253,CA,USF,KNF,BARK,00000000,2000-07-21,2000-07-28,9, ,1720,1719.76001,8,1,00000032,16733.96215,6959606.347,0,2000,BARK KNF ASSIST #12, ,Cascade,USFS,Siskiyou, ,7/21/2000,7/26/2000,0,1715,1715, ,Under investigation,0, , , , , , , , ,0,0,0,2000,2.30029
229,10254,CA,CDF,LMU,GOAT,00001817,2000-07-22,,4, ,0,1116.869995,0,1,00000000,10290.81368,4519815.706,0,2000,GOAT, ,Cascade,CDF,Lassen, ,7/17/2000,7/20/2000,1084,0,1084,T,Campfire,0, , , , , , , ,0,0,0,0,2000,1.78306
230,10256,CA,CDF,LNU,BERRYESSA,00003087,2000-06-13,,10, ,0,4859.859863,0,1,00000000,26826.38544,19667148.04,0,2000,BERRYESSA, ,Coast,CDF,pa, ,6/13/2000,6/16/2000,5731,0,5731,WB,Equipment use,15, , , , , , , ,5,0,0,20,2000,437.69391
231,10257,CA,CDF,LNU,HIDDEN,00007151,2000-11-02,,2, ,0,3960.47998,0,1,00000000,26955.01476,16027510.5,0,2000,HIDDEN, ,Coast,CDF,Lake, ,10/21/2000,10/27/2000,4500,0,4500,GWB,Equipment use,12, , , , , , , ,1,0,0,13,2000,227.3394
232,10258,CA,CDF,LNU,WINTERS,00004679,2000-08-07,,14, ,0,404.447998,0,1,00000000,6305.467401,1636742.42,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2000,313.99506
233,10266,CA,CCO,LAC,YUCCA,00001623,2000-09-13,,14, ,0,788.8670044,0,1,00092000,14343.43541,3192433.53,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2000,457.0011
234,10268,CA,CDF,BTU,SEVENTY,00006701,2003-06-24,2003-06-24,10, ,386,608.4290161,2,1,00010478,7818.487115,2462226.417,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2003,341.86466
235,10269,CA,CDF,BTU,CENTERVILLE,00012661,2003-10-26,2003-10-27,4, ,100,91.45279694,2,1,00000579,3139.129695,370096.488,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2003,16.09344
236,10270,CA,CDF,FKU,SPEARHEAD,00007077,2003-06-17,2003-06-17,5, ,47,45.56330109,2,1,00000073,2061.250312,184388.1415,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2003,45.5633
237,10271,CA,DOD,AFV,HAYBAIL,00000345,2002-06-07,2002-06-07,14, ,1.32,1.317139983,1,1,00000345,293.6861834,5330.270966,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2002,1.31714
238,10338,CA,USF,SQF,DEEP,00000000,2004-08-12,2004-08-17,9, ,3222,3143.899902,2,1,00000052,20786.39074,12722917.77,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2004,2.53299
239,10339,CA,USF,BDF,POD,00000000,2004-08-07,2004-08-08,9, ,55,24.05380058,6,1,00000081,1413.859245,97342.08795,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2004,5.34571
240,10351,CA,USF,ANF,HASLEY,00000000,2004-06-16,2004-06-16,7, ,12,11.8810997,8,1,00000062,879.6096631,48080.90426,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2004,11.88105
241,10359,CA,CDF,SHU,EAST,00007984,2001-08-08,,11, ,0,626.632019,0,1,00000000,7078.087502,2535890.748,0,2001,EAST, ,Cascade,CDF,Shasta, ,8/9/2001,8/10/2001,624,0,624,TB,Electrical power,0, , , , , , , ,0,0,0,0,2001,20.18042
242,10360,CA,CDF,SHU,OREGON,00007984,2001-08-28,,10, ,0,1694.359985,0,1,00000000,14517.04576,6856827.345,0,2001,OREGON, ,Cascade,CDF,Trinity, ,8/28/2001,8/31/2001,1680,0,1680, ,Undetermined,33, , , , , , , ,0,0,0,33,2001,255.23733
243,10361,CA,CDF,SHU,FAWNDALE,00004861,2001-06-19,,10, ,0,69.876297,0,1,00000000,3093.904324,282779.2048,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2001,69.8199
244,10365,CA,CDF,LMU,DEVIL,00001100,2001-05-27,,2, ,0,4253.890137,0,1,00000042,29773.9196,17214886.1,0,2001,DEVIL, ,Cascade,CDF,Lassen, ,5/27/2001,6/1/2001,4400,0,4400,T,Equipment use,0, , , , , , , ,0,0,0,0,2001,0.00014
245,10371,CA,CDF,MMU,CREEK FIRE,00014026,2001-08-18,2001-08-24,7, ,11095,11095.09961,8,1,00000361,43507.62889,44900354.17,0,2001,CREEK, ,Sierra,CDF,Mariposa/Tuolumne, ,8/18/2001,8/24/2001,11095,0,11095,TGWB,Arson,43, , , , , , , ,0,0,0,43,2001,377.0057
246,10372,CA,CDF,TCU,LEONARD,00006112,2001-08-19,,2, ,0,5188.439941,0,1,00000622,27033.12173,20996873.17,0,2001,LEORD, ,Sierra,CDF,Calaveras, ,8/19/2001,8/25/2001,5167,0,5167,W,Equipment use,22, , , , , , , ,0,0,0,22,2001,69.92307
247,10384,CA,USF,ENF,KYBURZ,00000000,1996-07-29,1996-07-30,9, ,15,14.63599968,8,1,00000028,1273.61208,59229.90848,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1996,0.69133
248,10387,CA,USF,LPF,HIGHWAY 58,00000000,1996-08-15,1996-08-25,9, ,106668,106970,8,1,00000059,134856.161,432891179,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1996,907.48036
249,10411,CA,USF,TMU,ROYAL,00000000,2003-11-17,2003-11-29,5, ,270,338.802002,6,1,00000073,6996.767563,1371081.585,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2003,13.73933
250,10440,CA,USF,TOI,CANNON,00000000,2002-06-15,2002-07-16,4, ,27000,26684.09961,8,1,00000000,76294.57823,107986864.8,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2002,311.65321
251,10442,CA,USF,ANF,BOUQUET,00000000,2002-05-11,2002-05-13,9, ,5200,4285.109863,6,1,00000047,26466.25849,17341223.79,0,2002,BOUQUET, ,South,USFS,San Berrdino, ,5/11/2002,5/13/2002,0,4977,4977, , ,0, , , , , , , , ,0,0,0,2002,769.86748
252,10444,CA,USF,ANF,SANTA ANITA,00000000,2002-08-12,2002-08-12,7, ,18,27.70610046,6,1,00000132,1666.085038,112122.4089,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2002,18.39442
253,10445,CA,USF,CNF,INDIAN,00000000,2002-03-31,2002-03-31,9, ,50,193.1649933,6,1,00000016,3539.765469,781713.0045,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2002,41.79473
254,10446,CA,USF,CNF,HOLY,00000000,2002-01-23,2002-01-27,4, ,100,74.32559967,6,1,00000003,2335.56311,300784.8963,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2002,0.77103
255,10451,CA,USF,SQF,POWERHOUSE,00000000,2002-07-04,2002-07-12,7, ,26,26.43610001,6,1,00000032,2272.422021,106983.3,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2002,0.11703
256,10508,CA,CCO,LAC,SLOAN FIRE,00001170,2001-08-27,,14, ,0,1788.640015,0,1,00052400,19641.05105,7238369.423,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2001,300.46542
257,10509,CA,CCO,LAC,STABLES FIRE,00000002,2001-10-12,,14, ,0,6401.870117,0,1,00099200,46703.45264,25907440.17,0,2001,STABLES, ,Sierra,USFS,Angeles NF, ,10/12/2001,10/15/2001,0,6544,6544, ,Under investigation,4, , , , , , , ,0,0,0,4,2001,202.1469
258,10533,CA,CDF,SKU,HORNBROOK,00003337,2001-08-13,,9, ,0,38.44319916,0,1,00000000,1930.657702,155574.1057,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2001,32.74954
259,10539,CA,CDF,LNU,HOUGH,00004157,2001-06-18,,5, ,0,155.6289978,0,1,00000345,3638.642881,629807.1717,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2001,0.00087
260,10541,CA,CDF,MVU,DUNBAR,00006509,2003-08-29,2003-08-29,14, ,60,43.91949844,6,1,00000662,2110.691531,177735.8744,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2003,1.04492
261,10544,CA,USF,CNF,COYOTE,00000000,2003-07-16,2003-07-23,1, ,18704,18704.80078,8,1,00000039,57288.30623,75695553.3,0,2003,COYOTE, ,South,CDF,San Diego, ,7/16/2003,7/26/2003,18705,0,18705,GTWB,Lightning,2, , , , , , , , ,0,0,2,2003,70.00013
262,10545,CA,USF,SQF,BASIN,00000000,2003-07-23,2003-07-28,9, ,1002,940.8670044,8,1,00000042,15458.98115,3807553.744,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2003,5.14509
263,10562,CA,BLM,BBD,NEW IDRIA,00000000,1996-10-07,1996-10-07,18, ,50,40.65530014,8,1,0000U882,2300.444216,164525.9771,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1996,1.61717
264,10565,CA,BLM,BBD,FRECOT,00000000,1996-11-07,1996-11-08,5, ,101,62.53099823,8,1,0000U890,2176.324225,253053.7816,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1996,15.50284
265,10570,CA,BLM,BBD,CUYAMA,00000000,1996-07-03,1996-07-05,5, ,1590,1400.290039,8,1,0000D139,16865.33762,5666775.125,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1996,1.97269
266,10581,CA,CCO,KRN,BACKUS,00027686,2003-06-03,2003-06-03,1, ,468,443.5150146,8,1,00027686,6978.808229,1794842.319,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2003,0.00184
267,10584,CA,CCO,KRN,TEJON,00033259,2003-06-30,2003-06-30,2, ,1198.6,1198.589966,8,1,00033259,13842.32184,4850538.304,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2003,806.29898
268,10587,CA,CCO,KRN,GRAPEVINE,00038533,2003-07-20,2003-07-20,10, ,1830.51,1830.5,8,1,00038533,16880.17236,7407775.272,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2003,2.72869
269,10693,CA,CDF,MVU,ALFORD,00007114,1998-10-20,,14, ,0,57.23870087,0,1,00000000,2756.080084,231636.7993,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1998,3.26304
270,10694,CA,CDF,MVU,JAMACHA,00004500,1998-07-17,,14, ,0,147.8090057,0,1,00000000,4706.732202,598160.0277,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1998,54.8756
271,10695,CA,CDF,MVU,FEATHERSTONE,00005460,1998-08-21,,14, ,0,250.9490051,0,1,00000000,5870.899828,1015553.355,0,1998,FEATHERSTONE, ,Coast,CDF,San Diego, ,8/21/1998,8/22/1998,400,0,400,B,Undetermined,0, , , , , , , ,0,0,0,0,1998,0.04744
272,10696,CA,CDF,MVU,SUMMIT,00000000,1998-07-17,,14, ,0,1123,0,1,00000000,8916.198835,4544639.712,0,1998,SUMMITT, ,Coast,CDF,San Diego, ,7/17/1998,7/18/1998,856,0,856,B,Undetermined,0, , , , , , , ,0,0,0,0,1998,521.3328
273,10701,CA,CDF,MVU,BELL,00008827,2001-12-08,,9, ,0,1409.170044,0,1,00001098,23389.90124,5702702.017,0,2001,BELL, ,South,CDF,San Diego, ,12/8/2001,12/11/2001,1204,0,1204,B,Undetermined,0, , , , , , , ,0,0,0,0,2001,608.20422
274,10702,CA,CCO,VNC,WESTLAKE INCIDENT,00033337,2001-06-29,,14, ,0,278.6210022,0,1,00000000,4983.102523,1127538.007,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2001,34.34483
275,10709,CA,CDF,BDU,OAK CANYON FIRE,00040709,1998-07-16,,4, ,0,219.2850037,0,1,00000000,4538.703785,887415.7845,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1998,179.14356
276,10710,CA,CDF,BDU,STALLION FIRE,00043142,1998-07-27,,14, ,0,945.723999,0,1,00000000,8715.907408,3827210.322,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1998,5.36416
277,10711,CA,CDF,BDU,COVINGTON FIRE,00035500,1998-06-23,,14, ,0,781.4699707,0,1,00000000,9585.445998,3162494.975,0,1998,COVINGTON, ,Coast,CDF,San Berrdino, ,6/23/1998,6/26/1998,807,0,807,BG,Smoking,0, , , , , , , ,0,0,0,0,1998,296.92133
278,10712,CA,CDF,BDU, ,00000202,1998-08-31,,14, ,0,318.8370056,0,1,00000000,6488.593174,1290287.469,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1998,45.95289
279,10768,CA,CDF,RRU,EDNA,00055751,1998-10-05,,7, ,0,28136.30078,0,1,00001596,70651.77105,113863672.6,0,1998,ED (STATE 1596), ,Coast,CDF,Riverside, ,10/5/1998,10/7/1998,28164,0,28164,GB,Arson,5, , , , , , , ,1,2,0,6,1998,1298.83188
280,10781,CA,CDF,TCU,HWY 49 #7,00005580,2000-08-26,,9, ,0,67.50409698,0,1,00000628,2263.001335,273179.4577,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2000,67.49687
281,10853,CA,CDF,LNU,GATES,00004540,,,14, ,0,2985.139893,0,1,00000336,16109.70176,12080436.86,0,1996,GATES, ,Coast,CDF,Lake-pa (Solano Co.), ,10/9/1996,10/11/1996,1500,0,1500,GWB,Arson,0, , , , , , , ,0,0,0,0,1996,886.27326
282,10855,CA,CDF,LNU,PG&E #8,00000593,1996-08-02,,14, ,0,2106.75,0,1,00000156,15121.29677,8525730.573,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1996,1185.88818
283,10856,CA,CDF,LNU,PORTER CREEK FIRE,00000947,,,14, ,0,538.3250122,0,1,00000395,5599.085492,2178525.155,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1996,47.87552
284,11041,CA,CDF,TCU,DARBY,00006632,2001-09-05,2001-09-24,14, ,14280,14280.5,8,1,00000680,46259.03869,57791042.84,0,2001,DARBY, ,Sierra,CDF,Calaveras, ,9/5/2001,9/24/2001,14280,0,14280,TWGA,Under investigation,1, , , , , , , ,1,0,0,2,2001,45.04621
285,11048,CA,CDF,TUU,GRANITE,00004572,2002-05-14,2002-05-14,6, ,75,74.49520111,1,1,00000051,2559.190631,301471.325,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2002,0.50373
286,11066,CA,CDF,MVU,ANGEL,00001241,2006-02-08,2006-02-12,7, ,25,30.62129974,6,1,00000157,2053.858772,123919.9217,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2006,22.16666
287,11081,CA,USF,MDF,BLUE,00000000,2001-08-08,2001-08-21,1, ,34319,34218.80078,8,1,00000138,72211.1057,138478758.1,0,2001,BLUE COMPLEX, ,Cascade,USFS,Modoc NF, ,8/9/2001,8/10/2001,0,37950,37950, ,Lightning,1, , , , , , , , ,0,0,1,2001,36.25804
288,11085,CA,CDF,AEU,HICKOK,00013579,2002-08-31,2002-08-31,7, ,775,775.8330078,8,1,00000401,10261.18175,3139685.407,0,2002,HICKOCK, ,Sierra,CDF,Amador-El Dorado, ,8/31/2002,8/31/2002,775,0,775,B,Misc,1, , , , , , , ,1,0,0,2,2002,90.28435
289,11086,CA,CDF,AEU,49ER,00014198,2002-09-09,2002-09-09,7, ,35,33.55680084,8,1,00000428,1674.380459,135799.7236,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2002,33.55684
290,11091,CA,CDF,AEU,D'AGOSTINI,00013829,2002-09-03,2002-09-03,11, ,15,16.84440041,8,1,00000412,1023.693002,68166.94062,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2002,16.84442
291,11097,CA,CDF,FKU,KILLION,00009845,2003-08-12,2003-08-12,9, ,27,27.59350014,1,1,00000126,2001.416244,111666.7935,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2003,5.45398
292,11098,CA,CDF,FKU,GEORGE,00008240,2003-07-11,2003-07-11,9, ,140,131.9140015,1,1,00000102,3273.378443,533835.1353,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2003,124.97381
293,11101,CA,CDF,FKU,HIGHOAK,00011887,2003-09-24,2003-09-24,14, ,27,23.79490089,1,1,00000175,2227.927336,96294.44643,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2003,23.79488
294,11102,CA,CDF,FKU,POWERHOUSE,00008927,2003-07-24,2003-07-24,8, ,24,24.09630013,1,1,00000111,1339.29205,97514.15783,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2003,24.09627
295,11104,CA,CCO,LAC,PACIFIC,00004293,2003-01-06,2003-01-10,13, ,806,805.6350098,1,1,00004293,29436.89832,3260287.61,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2003,587.02775
296,11108,CA,CCO,LAC,SAGE,00181907,2003-09-02,2003-09-02,11, ,22,21.87809944,6,1,00181907,1812.193478,88537.47542,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2003,21.87809
297,11109,CA,CCO,LAC,HAUSER,00150988,2003-07-24,2003-07-27,11, ,2039,2038.859985,7,1,00150988,19372.11352,8250991.647,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2003,3.36295
298,11110,CA,CCO,LAC,LOS ALAMOS,00174407,2003-08-23,2003-08-23,16, ,303,302.7940063,6,1,00174407,6713.954177,1225365.43,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2003,11.81451
299,11118,CA,USF,CNF,LYONS,00000000,2000-09-13,2000-09-15,7, ,495,495.3680115,8,1,00000073,8630.599602,2004682.157,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2000,25.39852
300,11202,CA,CDF,MVU,YSABEL,00007029,1997-09-10,,2, ,0,260.2940063,0,1,00000000,4630.10343,1053373.761,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1997,243.24352
301,11203,CA,CDF,MVU,WOHLFORD,00005733,1997-08-01,,7, ,0,537.651001,0,1,00000000,6801.234652,2175796.581,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1997,320.58997
302,11205,CA,CDF,MVU,PALA,00006411,1997-08-20,,14, ,0,457.8919983,0,1,00000000,7182.920799,1853024.711,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1997,13.09516
303,11206,CA,CDF,MVU,DEL DIOS,00007434,1997-09-24,,7, ,0,1072.890015,0,1,00000000,9843.250384,4341818.378,0,1997,DEL DIOS, ,South,CDF,San Diego, ,9/24/1997,9/25/1997,1200,0,1200,B,Arson,2, , , , , , , ,0,0,0,2,1997,235.61762
304,11207,CA,CDF,MVU,MARGARITA,00006857,1997-09-04,,14, ,0,1164.130005,0,1,00000000,14319.45975,4711061.219,0,1997,MARGARITA, ,South,CDF,San Diego, ,9/4/1997,9/7/1997,1141,0,1141,GAB,Arson,1, , , , , , , ,1,0,0,2,1997,310.00745
305,11208,CA,CDF,MVU,PAMOOSA,00007005,1997-09-09,,8, ,0,12.48019981,0,1,00000000,1160.739359,50505.50432,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1997,7.96831
306,11209,CA,USF,BDF,LOUISIANA,00000000,2002-06-26,,2, ,6559,6564.209961,8,1,00000086,31271.78659,26564420.31,0,2002,LOUISIA, ,South,USFS,San Berrdino, ,6/26/2002,6/30/2002,0,6574,6574, , ,0, , , , , , , , ,0,0,0,2002,343.81412
307,11210,CA,USF,BDF,BLUE CUT,00000000,2002-06-16,2002-06-26,7, ,6864,6821.040039,8,1,00000053,47128.58557,27603766.34,0,2002,BLUECUT, ,South,USFS,San Berrdino, ,6/16/2002,6/22/2002,0,6864,6864, , ,0, , , , , , , , ,0,0,0,2002,35.51587
308,11213,CA,USF,BDF,ARROWHEAD,00000000,2002-05-31,2002-06-07,9, ,2580,2579.080078,8,1,00000041,19189.77245,10437157.06,0,2002,ARROWHEAD, ,South,USFS,San Berrdino, ,5/31/2002,6/5/2002,0,2688,2688, , ,0, , , , , , , , ,0,0,0,2002,15.54084
309,11215,CA,CDF,MMU,HUNTER,00011266,2003-07-03,2003-07-04,2, ,641,476.1549988,1,1,00000214,7210.667374,1926932.587,0,2003,HUNTER #9, ,Sierra,CDF,Madera-Mariposa, ,7/3/2003,7/4/2003,641,0,641,GB,Equipment use,0, , , , , , , , ,0,0,0,2003,0.41877
310,11218,CA,CDF,NEU,VALLEY,00008903,2003-06-25,2003-06-25,5, ,60,52.14440155,6,1,00000251,1914.192777,211021.0238,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2003,0.79477
311,11280,CA,CDF,NEU,COLUMBIA HILL,00000000,1996-10-21,1996-10-20,5, ,0,1517.439941,0,1, ,11850.95371,6140872.902,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1996,250.61148
312,11282,CA,USF,TNF,GAP,00000000,2001-08-12,2001-08-20,4,Containment 'fire_day' estimated,2462,2447.370117,0,1,00000062,15541.24081,9904160.875,0,2001,GAP, ,Cascade,USFS,Placer/Tahoe NF, ,8/12/2001,8/17/2001,0,2462,2462, ,Under investigation,1, , , , , , , , ,0,0,1,2001,58.7957
313,11286,CA,CDF,RRU,IDA,00000498,1996-01-03,,2, ,0,358.7569885,0,1,00000021,4938.76327,1451836.878,1,1996,STATE (IDA), ,South,CDF,Riverside, ,1/3/1996,1/3/1996,380,0,380,B,Equipment Use,0, , , , , , , ,0,0,0,0,1996,194.68093
314,11289,CA,CDF,RRU,MACK,00022660,1996-05-05,,2, ,0,295.2789917,0,1,00000646,4895.723465,1194953.683,0,1996,MACK, ,South,CDF,Riverside, ,5/5/1996,5/6/1996,350,0,350,B,Equipment Use,0, , , , , , , ,0,0,0,0,1996,24.42372
315,11290,CA,CDF,RRU,PONY,00045316,1996-05-13,,10, ,0,1034.5,0,1,00001704,9124.076333,4186477.717,0,1996,PONY-STATE, ,South,CDF/BLM,Riverside, ,5/13/1996,5/13/1996,1038,150,1188,WB,Arson,1, , , , , , , ,1,0,0,2,1996,405.2455
316,11292,CA,CDF,RRU,RICHIE,00021973,1996-05-01,,7, ,0,182.8860016,0,1,00000619,3668.633271,740114.8141,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1996,104.08152
317,11294,CA,CDF,RRU,PHILADELPHIA,00036889,1996-07-20,,14, ,0,1834.599976,0,1,00001308,17953.46934,7424352.556,0,1996,PHILADELPHIA, ,South,LOCAL,Riverside, ,7/20/1996,7/20/1996,0,1700,1700, ,Undetermined,0, , , , , , , ,0,0,0,0,1996,625.25802
318,11295,CA,CDF,RRU,SOBOBA,00031868,1996-06-23,,8, ,0,689.5720215,0,1,00001039,8061.094036,2790598.202,0,1996,SOBOBA, ,South,CDF/BIA,Riverside, ,6/23/1996,6/23/1996,671,0,671,B,Playing with fire,0, , , , , , , ,0,0,0,0,1996,682.49483
